"fadeout","cmd",,,,,,,,,,,,,,,,,,,,,"fadeout {time r g b}: Fades the screen to black or to the specified color over the given number of seconds."
"ff_damage_bullet_penetration","0       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,"If friendly fire is off, this will scale the penetration power and damage a bullet does when penetrating another friendly playe"
"ff_damage_reduction_bullets","0       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,"How much to reduce damage done to teammates when shot.  Range is from 0 - 1 (with 1 being damage equal to what is done to an en"
"ff_damage_reduction_grenade","0       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,"How much to reduce damage done to teammates by a thrown grenade.  Range is from 0 - 1 (with 1 being damage equal to what is don"
"ff_damage_reduction_grenade_self","0       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,"How much to damage a player does to himself with his own grenade.  Range is from 0 - 1 (with 1 being damage equal to what is do"
"ff_damage_reduction_other","0       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,"How much to reduce damage done to teammates by things other than bullets and grenades.  Range is from 0 - 1 (with 1 being damag"
"find","cmd",,,,,,,,,,,,,,,,,,,,,"Find concommands with the specified string in their name/help text."
"find_ent","cmd",,,,,,,,,,,,,,,,,,,,,"Find and list all entities with classnames or targetnames that contain the specified substring.
Format: find_ent <substring>
"
"find_ent_index","cmd",,,,,,,,,,,,,,,,,,,,,"Display data for entity matching specified index.
Format: find_ent_index <index>
"
"findflags","cmd",,,,,,,,,,,,,,,,,,,,,"Find concommands by flags."
"firetarget","cmd",,,,,,,,,,,,,,,,,,,,,""
"firstperson","cmd",,,,,,,,,,,,,,,,,,,,,"Switch to firstperson camera."
"fish_debug","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Show debug info for fish"
"fish_dormant","0       ",,,"GAMEDLL","CHEAT",,,,,,,"REPLICATED",,,,,,,,,,"Turns off interactive fish behavior. Fish become immobile and unresponsive."
"flush","cmd",,,,,,,,,,,,,,,,,,,,,"Flush unlocked cache memory."
"flush_locked","cmd",,,,,,,,,,,,,,,,,,,,,"Flush unlocked and locked cache memory."
"fog_color","-1      ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"fog_colorskybox","-1      ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"fog_enable","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"fog_enable_water_fog","1       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"fog_enableskybox","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"fog_end","-1      ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"fog_endskybox","-1      ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"fog_hdrcolorscale","-1      ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"fog_hdrcolorscaleskybox","-1      ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"fog_maxdensity","-1      ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"fog_maxdensityskybox","-1      ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"fog_override","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Overrides the map's fog settings (-1 populates fog_ vars with map's values)"
"fog_start","-1      ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"fog_startskybox","-1      ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"fogui","cmd",,,,,,,,,,,,,,,,,,,,,"Show/hide fog control UI."
"force_audio_english","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"Keeps track of whether we're forcing english in a localized language."
"force_centerview","cmd",,,,,,,,,,,,,,,,,,,,,""
"forcebind","cmd",,,,,,,,,,,,,,,,,,,,,"Bind a command to an available key. (forcebind command opt:suggestedKey)"
"'-forward'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'+forward'","cmd",,,,,,,,,,,,,,,,,,,,,""
"foundry_engine_get_mouse_control","cmd",,,,,,,,,,,,,,,,,,,,,"Give the engine control of the mouse."
"foundry_engine_release_mouse_control","cmd",,,,,,,,,,,,,,,,,,,,,"Give the control of the mouse back to Hammer."
"foundry_select_entity","cmd",,,,,,,,,,,,,,,,,,,,,"Select the entity under the crosshair or select entities with the specified name."
"foundry_sync_hammer_view","cmd",,,,,,,,,,,,,,,,,,,,,"Move Hammer's 3D view to the same position as the engine's 3D view."
"foundry_update_entity","cmd",,,,,,,,,,,,,,,,,,,,,"Updates the entity's position/angles when in edit mode"
"fov_cs_debug","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Sets the view fov if cheats are on."
"fov_tv_debug","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,,"Sets the GOTV view custom fov in roaming view."
"fps_max","150     ",,,,,,,,,,,,,,,,,,,,,"Frame rate limiter"
"fps_max_menu","120     ",,,,,,,,,,,,,,,,,,,,,"Frame rate limiter, main menu"
"fps_screenshot_frequency","10      ",,,,"CHEAT",,,,,,,,,,,,,,,,,"While the fps is below the threshold we will dump a screen shot this often in seconds (i.e. 10 = screen shot every 10 seconds w"
"fps_screenshot_threshold","-1      ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Dump a screenshot when the FPS drops below the given value."
"fs_allow_unsafe_writes","0       ",,,,,,,,,,,,,,,,,,,,,"0: Disallow writes to filesystem locations we don't own. 1: Allow such writes (potentially unsafe)."
"fs_clear_open_duplicate_times","cmd",,,,,,,,,,,,,,,,,,,,,"Clear the list of files that have been opened."
"fs_dump_open_duplicate_times","cmd",,,,,,,,,,,,,,,,,,,,,"Set fs_report_long_reads 1 before loading to use this. Prints a list of files that were opened more than once and ~how long was"
"fs_fios_cancel_prefetches","cmd",,,,,,,,,,,,,,,,,,,,,"Cancels all the prefetches in progress."
"fs_fios_flush_cache","cmd",,,,,,,,,,,,,,,,,,,,,"Flushes the FIOS HDD cache."
"fs_fios_prefetch_file","cmd",,,,,,,,,,,,,,,,,,,,,"Prefetches a file: </PS3_GAME/USRDIR/filename.bin>.
The preftech is medium priority and persistent."
"fs_fios_prefetch_file_in_pack","cmd",,,,,,,,,,,,,,,,,,,,,"Prefetches a file in a pack: <portal2/models/container_ride/fineDebris_part5.ani>.
The preftech is medium priority and non-pers"
"fs_fios_print_prefetches","cmd",,,,,,,,,,,,,,,,,,,,,"Displays all the prefetches currently in progress."
"fs_printopenfiles","cmd",,,,,,,,,,,,,,,,,,,,,"Show all files currently opened by the engine."
"fs_report_sync_opens","0       ",,,,,,,,,,,,,,,,,,,,,"0:Off, 1:Always, 2:Not during map load"
"fs_syncdvddevcache","cmd",,,,,,,,,,,,,,,,,,,,,"Force the 360 to get updated files that are in your p4 changelist(s) from the host PC when running with -dvddev."
"fs_warning_level","cmd",,,,,,,,,,,,,,,,,,,,,"Set the filesystem warning level."
"func_break_max_pieces","15      ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,""
"fx_new_sparks","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"Use new style sparks.
"
"g15_dumpplayer","cmd",,,,,,,,,,,,,,,,,,,,,"Spew player data."
"g15_reload","cmd",,,,,,,,,,,,,,,,,,,,,"Reloads the Logitech G-15 Keyboard configs."
"g15_update_msec","250     ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,"Logitech G-15 Keyboard update interval."
"g_debug_angularsensor","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"g_debug_constraint_sounds","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"Enable debug printing about constraint sounds."
"g_debug_ragdoll_removal","0       ",,,,"CHEAT",,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,""
"g_debug_ragdoll_visualize","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"g_debug_trackpather","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"g_debug_vehiclebase","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"g_debug_vehicledriver","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"g_debug_vehicleexit","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"g_debug_vehiclesound","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"g_jeepexitspeed","100     ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"game_mode","2       ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,"The current game mode (based on game type). See GameModes.txt."
"game_type","1       ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,"The current game type. See GameModes.txt."
"gameinstructor_dump_open_lessons","cmd",,,,,,,,,,,,,,,,,,,,,"Gives a list of all currently open lessons."
"gameinstructor_enable","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,"Display in game lessons that teach new players."
"gameinstructor_find_errors","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Set to 1 and the game instructor will run EVERY scripted command to uncover errors."
"gameinstructor_reload_lessons","cmd",,,,,,,,,,,,,,,,,,,,,"Shuts down all open lessons and reloads them from the script file."
"gameinstructor_reset_counts","cmd",,,,,,,,,,,,,,,,,,,,,"Resets all display and success counts to zero."
"gameinstructor_save_restore_lessons","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Set to 0 to disable save/load of open lesson opportunities in single player."
"gameinstructor_verbose","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Set to 1 for standard debugging or 2 (in combo with gameinstructor_verbose_lesson) to show update actions."
"gameinstructor_verbose_lesson","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Display more verbose information for lessons have this name."
"gamemenucommand","cmd",,,,,,,,,,,,,,,,,,,,,"Issue game menu command."
"gamepadslot1","cmd",,,,,,,,,,,,,,,,,,,,,""
"gamepadslot2","cmd",,,,,,,,,,,,,,,,,,,,,""
"gamepadslot3","cmd",,,,,,,,,,,,,,,,,,,,,""
"gamepadslot4","cmd",,,,,,,,,,,,,,,,,,,,,""
"gamepadslot5","cmd",,,,,,,,,,,,,,,,,,,,,""
"gamepadslot6","cmd",,,,,,,,,,,,,,,,,,,,,""
"gameui_activate","cmd",,,,,,,,,,,,,,,,,,,,,"Shows the game UI"
"gameui_allowescape","cmd",,,,,,,,,,,,,,,,,,,,,"Escape key allowed to hide game UI"
"gameui_allowescapetoshow","cmd",,,,,,,,,,,,,,,,,,,,,"Escape key allowed to show game UI"
"gameui_hide","cmd",,,,,,,,,,,,,,,,,,,,,"Hides the game UI"
"gameui_preventescape","cmd",,,,,,,,,,,,,,,,,,,,,"Escape key doesn't hide game UI"
"gameui_preventescapetoshow","cmd",,,,,,,,,,,,,,,,,,,,,"Escape key doesn't show game UI"
"getpos","cmd",,,,,,,,,,,,,,,,,,,,,"dump position and angles to the console"
"getpos_exact","cmd",,,,,,,,,,,,,,,,,,,,,"dump origin and angles to the console"
"give","cmd",,,,,,,,,,,,,,,,,,,,,"Give item to player.
	Arguments: <item_name>"
"givecurrentammo","cmd",,,,,,,,,,,,,,,,,,,,,"Give a supply of ammo for current weapon..
"
"gl_clear_randomcolor","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Clear the back buffer to random colors every frame. Helps spot open seams in geometry."
"global_chatter_info","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,,"Map/mode-specific responserules criteria used by calls to UTIL_GlobalChatter"
"global_event_log_enabled","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"Enables the global event log system"
"global_set","cmd",,,,,,,,,,,,,,,,,,,,,"global_set <globalname> <state>: Sets the state of the given env_global (0 = OFF, 1 = ON, 2 = DEAD)."
"glow_outline_effect_enable","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Enable entity outline glow effects."
"glow_outline_width","6       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Width of glow outline effect in screen space."
"god","cmd",,,,,,,,,,,,,,,,,,,,,"Toggle. Player becomes invulnerable."
"gods","cmd",,,,,,,,,,,,,,,,,,,,,"Toggle. All players become invulnerable."
"gotv_theater_container","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,,"Enables GOTV theater mode for the specified container, setting it to 'live' will play top live matches"
"'-graph'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'+graph'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'-grenade1'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'+grenade1'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'-grenade2'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'+grenade2'","cmd",,,,,,,,,,,,,,,,,,,,,""
"groundlist","cmd",,,,,,,,,,,,,,,,,,,,,"Display ground entity list <index>"
"hammer_update_entity","cmd",,,,,,,,,,,,,,,,,,,,,"Updates the entity's position/angles when in edit mode"
"hammer_update_safe_entities","cmd",,,,,,,,,,,,,,,,,,,,,"Updates entities in the map that can safely be updated (don't have parents or are affected by constraints). Also excludes entit"
"healthshot_allow_use_at_full","1       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,""
"healthshot_health","50      ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,""
"healthshot_healthboost_damage_multiplier","1       ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,,,,""
"healthshot_healthboost_speed_multiplier","1       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,""
"healthshot_healthboost_time","1       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,""
"heartbeat","cmd",,,,,,,,,,,,,,,,,,,,,"Force heartbeat of master servers"
"help","cmd",,,,,,,,,,,,,,,,,,,,,"Find help about a convar/concommand."
"hideconsole","cmd",,,,,,,,,,,,,,,,,,,,,"Hide the console."
"hidehud","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL","SS",,,,""
"hideoverviewmap","cmd",,,,,,,,,,,,,,,,,,,,,"Hides the overview map"
"hidepanel","cmd",,,,,,,,,,,,,,,,,,,,,"Hides a viewport panel <name>"
"hideradar","cmd",,,,,,,,,,,,,,,,,,,,,"Hides HUD radar"
"hidescores","cmd",,,,,,,,,,,,,,,,,,,,,"Forcibly hide score panel"
"hltv_replay_status","cmd",,,,,,,,,,,,,,,,,,,,,"Show Killer Replay status and some statistics, works on listen or dedicated server."
"host_filtered_time_report","cmd",,,,,,,,,,,,,,,,,,,,,"Dumps time spent idle in previous frames in ms(dedicated only)."
"host_flush_threshold","12      ",,,,,,,,,,,,,,,,,,,,,"Memory threshold below which the host should flush caches between server instances"
"host_framerate","0       ",,,,"CHEAT",,,,,,,"REPLICATED",,,,,,,,,,"Set to lock per-frame time elapse."
"host_info_show","1       ",,,,,,,,,,,,,,,,,,,,,"How server info gets disclosed in server queries: 0 - query disabled, 1 - show only general info, 2 - show full info"
"host_map","0       ",,,,,,,,,,,,,,,,,,,,,"Current map name."
"host_name_store","1       ",,,,,,,,,,,,,,,,,,,,,"Whether hostname is recorded in game events and GOTV."
"host_players_show","1       ",,,,,,,,,,,,,,,,,,,,,"How players are disclosed in server queries: 0 - query disabled, 1 - show only max players count, 2 - show all players"
"host_reset_config","cmd",,,,,,,,,,,,,,,,,,,,,"reset config (for testing) with param as splitscreen index."
"host_rules_show","1       ",,,,,,,,,,,,,,,,,,,,,"How server rules get disclosed in server queries: 0 - query disabled, 1 - query enabled"
"host_runofftime","cmd",,,,,,,,,,,,,,,,,,,,,"Run off some time without rendering/updating sounds
"
"host_sleep","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Force the host to sleep a certain number of milliseconds each frame."
"host_timer_report","cmd",,,,,,,,,,,,,,,,,,,,,"Spew CPU timer jitter for the last 128 frames in microseconds (dedicated only)"
"host_timescale","1       ",,,,"CHEAT",,,,,,,"REPLICATED",,,,,,,,,,"Prescale the clock by this amount."
"host_workshop_collection","cmd",,,,,,,,,,,,,,,,,,,,,"Get the latest version of maps in a workshop collection and host them as a maplist."
"host_workshop_map","cmd",,,,,,,,,,,,,,,,,,,,,"Get the latest version of the map and host it on this server."
"host_writeconfig","cmd",,,,,,,,,,,,,,,,,,,,,"Store current settings to config.cfg (or specified .cfg file)."
"host_writeconfig_ss","cmd",,,,,,,,,,,,,,,,,,,,,"Store current settings to config.cfg (or specified .cfg file) with first param as splitscreen index."
"hostage_debug","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"Show hostage AI debug information"
"hostage_is_silent","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"When set, the hostage won't play any code driven response rules lines"
"hostfile","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,,"The HOST file to load."
"hostip","-1062717440.000",,,,,,,,,,,,,,,,,,,,,"Host game server ip"
"hostname","0       ",,,,,,,,,,,,,,,,,,,,,"Hostname for server."
"hostport","27015   ",,,,,,,,,,,,,,,,,,,,,"Host game server port"
"hud_reloadscheme","cmd",,,,,,,,,,,,,,,,,,,,,"Reloads hud layout and animation scripts."
"hud_scaling","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,"Scales hud elements"
"hud_showtargetid","1       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL","SS",,,,"Enables display of target names"
"hud_subtitles","cmd",,,,,,,,,,,,,,,,,,,,,"Plays the Subtitles: <filename>"
"hud_takesshots","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,"Auto-save a scoreboard screenshot at the end of a map."
"hurtme","cmd",,,,,,,,,,,,,,,,,,,,,"Hurts the player.
	Arguments: <health to lose>"
"ime_hkl_info","cmd",,,,,,,,,,,,,,,,,,,,,"Spew IME HKL info."
"ime_info","cmd",,,,,,,,,,,,,,,,,,,,,"Spew IME info."
"ime_supported_info","cmd",,,,,,,,,,,,,,,,,,,,,"Spew IME Supported info."
"impulse","cmd",,,,,,,,,,,,,,,,,,,,,""
"in_forceuser","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Force user input to this split screen player."
"incrementvar","cmd",,,,,,,,,,,,,,,,,,,,,"Increment specified convar value."
"inferno_child_spawn_interval_multiplier","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"Amount spawn interval increases for each child"
"inferno_child_spawn_max_depth","4       ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,,,,""
"inferno_damage","40      ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"Damage per second"
"inferno_debug","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"inferno_dlight_spacing","200     ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Inferno dlights are at least this far apart"
"inferno_flame_lifetime","7       ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,,,,"Average lifetime of each flame in seconds"
"inferno_flame_spacing","42      ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"Minimum distance between separate flame spawns"
"inferno_forward_reduction_factor","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"inferno_friendly_fire_duration","6       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"For this long, FF is credited back to the thrower."
"inferno_initial_spawn_interval","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"Time between spawning flames for first fire"
"inferno_max_child_spawn_interval","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"Largest time interval for child flame spawning"
"inferno_max_flames","16      ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,,,,"Maximum number of flames that can be created"
"inferno_max_range","150     ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,,,,"Maximum distance flames can spread from their initial ignition point"
"inferno_per_flame_spawn_duration","3       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"Duration each new flame will attempt to spawn new flames"
"inferno_scorch_decals","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"inferno_spawn_angle","45      ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"Angular change from parent"
"inferno_surface_offset","20      ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"inferno_velocity_decay_factor","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"inferno_velocity_factor","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"inferno_velocity_normal_factor","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"invnext","cmd",,,,,,,,,,,,,,,,,,,,,""
"invnextgrenade","cmd",,,,,,,,,,,,,,,,,,,,,""
"invnextitem","cmd",,,,,,,,,,,,,,,,,,,,,""
"invnextnongrenade","cmd",,,,,,,,,,,,,,,,,,,,,""
"invprev","cmd",,,,,,,,,,,,,,,,,,,,,""
"ip","0       ",,,,,,,,,,,,,,,,,,,,,"Overrides IP for multihomed hosts"
"ip_relay","0       ",,,,,,,,,,,,,,,,,,,,,"Overrides IP used to redirect TV relay connections for NAT hosts"
"ip_steam","0       ",,,,,,,,,,,,,,,,,,,,,"Overrides IP used to bind Steam port for multihomed hosts"
"ip_tv","0       ",,,,,,,,,,,,,,,,,,,,,"Overrides IP used to bind TV port for multihomed hosts"
"ip_tv1","0       ",,,,,,,,,,,,,,,,,,,,,"Overrides IP used to bind TV1 port for multihomed hosts"
"ipc_console_disable","cmd",,,,,,,,,,,,,,,,,,,,,"Disable IPC console(s)"
"ipc_console_disable_all","cmd",,,,,,,,,,,,,,,,,,,,,"Disable all IPC consoles"
"ipc_console_enable","cmd",,,,,,,,,,,,,,,,,,,,,"Enable IPC console"
"ipc_console_show","cmd",,,,,,,,,,,,,,,,,,,,,"Show status of IPC consoles"
"itemtimedata_dump_active","cmd",,,,,,,,,,,,,,,,,,,,,""
"itemtimedata_dump_total","cmd",,,,,,,,,,,,,,,,,,,,,""
"itemtimedata_print_and_reset","cmd",,,,,,,,,,,,,,,,,,,,,"Outputs item time data to server log and clears data."
"'+jlook'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'-jlook'","cmd",,,,,,,,,,,,,,,,,,,,,""
"joy_accelmax","1       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"joy_accelscale","3       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"joy_accelscalepoly","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"joy_advanced","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
